poi_id,name,region,locality,address,postcode,longitude,latitude,category_level1,category_level2,category_level3,business_status,phone,website_domain,rating,rating_count,traffic_score,time_spent,update_month
fb32728b1cfc7d935ac741486be64e77,e Mandi Rates,Rajasthan,Hanumangarh,"Dhan Mandi, Hanumangarh, Rajasthan 335512, India",335512,74.28468656,29.61776154,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural service,Open,+91 63506 44300,emandirates.com,4.6,31,,People typically spend 10 min to 1 hr here,Mar-25
a5790051d39a2f5ece97f74b488f7222,Kerafed Coconut Complex,Kerala,"Calicut, Mannankavu","Naduvannur Muthambi Road, Calicut, Mannankavu, Kerala 673614, India",673614,75.74281776,11.48200276,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural service,Open,+91 496 265 3675,kerafed.com,4,76,,People typically spend 20 min to 2.5 hr here,Mar-25
aafd0f6ae5fb62200e5b4d8c5759a8e0,Havells Galaxy - Satya Trading Co.,Haryana,Hisar,"23-24, Bishnoi Mandir Market, Radha Bazar, Mehta Nagar, Hisar, Haryana 125001, India",125001,75.72302822,29.16077332,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electrical equipment supplier,Open,+91 94669 63179,havells.com,3.9,199,,People typically spend 15-45 min here,Mar-25
77a6dc58a34af3bfbcf67f6ba92f46b1,SRI NATIONAL JEWELLERS,Andhra Pradesh,Nellore,"D-No: 14/85/2, Kapu St, beside Flour Mill, opp. Jain Bhavan, VRC Centre, Ramji Nagar, Nellore, Andhra Pradesh 524001, India",524001,79.98174128,14.45452448,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesale jeweler,Open,+91 90078 24999,srinationaljewellers.in,4.5,309,,People typically spend 15-45 min here,Mar-25
8b7e05e0143487684ae544a7ef02e8f5,YarnKart,Karnataka,Bengaluru,"3rd Main Rd, MSHC Layout, Anandnagar, Hebbal, Bengaluru, Karnataka 560024, India",560024,77.59148688,13.03037054,Industrial & Manufacturing & Resources,Wholesale & Distribution,Threads and yarns wholesaler,Open,+91 99450 60341,yarnkart.com,4.8,328,,People typically spend 20 min to 1 hr here,Mar-25
ca64cb5d7f5dff08f47a24afcc7d75ef,M S Raja and Co,Tamil Nadu,Coimbatore,"no 56, 57, Kaleeswara Mill Rd, Kattoor, Anupperpalayam, Ram Nagar, Coimbatore, Tamil Nadu 641009, India",641009,76.96460618,11.00444595,Industrial & Manufacturing & Resources,Wholesale & Distribution,Pipe supplier,Open,+91 422 223 0888,msraja.in,4.4,65,,People typically spend 15-45 min here,Mar-25
45a1759e7b4095b410ebee4eb58dcf81,DHRONI AYURVEDAS,Kerala,"Velloorkunnam, Muvattupuzha","Mudavoor PO Vazhapilly, Velloorkunnam, Muvattupuzha, Kerala 686669, India",686669,76.56164053,9.99771574,Industrial & Manufacturing & Resources,Wholesale & Distribution,Equipment supplier,Open,+91 94477 42281,dhroni.com,4.2,133,,People typically spend 15 min to 1.5 hr here,Mar-25
87419679f96cda0b03835c4b547a5ff9,"Radhika Alloys - Die steel D2 D3 , HOT DIE STEEL H-13 DB-6 , P20 , C-45 , EN31 , MS , EN-24 , EN-353 , EN-8",Haryana,Gurugram,"Nahar Pur Rupa, N.H-8, Gurugram, Haryana 122001, India",122001,77.01818712,28.44270975,Industrial & Manufacturing & Resources,Industrial & Resource Production,Iron and steel store,Open,+91 98734 16934,radhikaalloys.com,4.8,23,,People typically spend 20 min to 1 hr here,Mar-25
9f2ee1dcda7adef34123d1c619a12fc5,Eeki (Head Office),Rajasthan,"Girdhapura, Kota","Khasra No. 178 - Girdharpura, Kunadi, Choraha, Girdhapura, Kota, Rajasthan 324008, India",324008,75.82996549,25.2174455,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural production,Open,+91 80008 04148,eeki.com,4.6,75,,People typically spend 10-45 min here,Mar-25
4b08168bb505088bbd2f3f7237b1fa18,Sri Sai Nursery Garden,Tamil Nadu,Chennai,"Plot 25, Krishna Nagar, 649, Dr Ambedkar Salai, Medavakkam, Chennai, Tamil Nadu 600100, India",600100,80.19679557,12.90659664,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesale plant nursery,Open,+91 90949 72510,srisainurserygarden.com,4.6,152,,People typically spend 25 min here,Mar-25
aade04c7bfb4a475478ac5d678b91aa7,BN Enterprises,Delhi,"New Delhi, Delhi","30-E, Patparganj, Village, New Delhi, Delhi 110091, India",110091,77.28978671,28.6119897,Industrial & Manufacturing & Resources,Wholesale & Distribution,Leather exporter,Open,+91 11 2275 1572,bnhouse.co.in,4.2,28,,People typically spend 20 min to 1.5 hr here,Mar-25
156cd7ae6449f35a4cf9db756ce9071f,HINDUSTAN HYDRAULICS,Tamil Nadu,Chennai,"New No : 265, Old No :127, Thambu Chetty St, Parrys, Chennai, Tamil Nadu 600001, India",600001,80.28894925,13.09239912,Industrial & Manufacturing & Resources,Industrial & Resource Production,Hydraulic equipment supplier,Open,+91 98409 21885,hindustanhydraulic.com,4.2,11,,People typically spend 25 min to 1.5 hr here,Mar-25
a0e79992906c5e54b9b91765ecc5cb24,RAJAGURU SPINNING MILLS P LTD UNIT - 2,Tamil Nadu,Pallipalayam,"Sf No 97, 2, Mampalayam Rd, Vediyarasampalayam, Pallipalayam, Tamil Nadu 638008, India",638008,77.75118316,11.38290435,Industrial & Manufacturing & Resources,Wholesale & Distribution,Textile exporter,Open,+91 98940 33333,rajaguruspinningmills.com,4.3,39,,People typically spend 15 min to 2.5 hr here,Mar-25
eea06f264c93ff193a02424001310945,BHOOMI TRADERS,Uttar Pradesh,Aligarh,"Village- Nandpur Pala Pachpeda to Andla link road Rayat Pala mod, near Hanuman temple, Aligarh, Uttar Pradesh 202140, India",202140,77.96621747,27.9547575,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural service,Open,+91 97198 08638,business.google.com,4,2,,People typically spend 20 min here,Mar-25
1c720e1c84b533a8a4f05f6bed190a83,Tech7 Automation Systems India Pvt Ltd,Tamil Nadu,Coimbatore,"SF No: 106/1, Palathurai Road, Madukkarai, Coimbatore, Tamil Nadu 641105, India",641105,76.9727162,10.89233723,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electrical equipment supplier,Open,+91 94422 26241,tech7automation.com,4.7,172,,People typically spend 20 min to 2 hr here,Mar-25
41e6dcf48024186dd4c965142fdc99be,Padmatech Industries Pvt Ltd - Unit - II,Maharashtra,"Pune, Pimpri-Chinchwad","Plot No. 239. Sector No. 07, PCNTDA, Bhosari, Pune, Maharashtra 411026, India",411026,73.83866457,18.64131948,Industrial & Manufacturing & Resources,Wholesale & Distribution,Industrial equipment supplier,Open,+91 91461 40044,padmatechindustries.com,4.6,24,,People typically spend 15 min to 1.5 hr here,Mar-25
371b9e8f09e89c8a1b5484661baf3ae3,Parmanand Industries,Gujarat,Vadodara,"21/6, Gidc Estate, Makarpura, Vadodara, Gujarat 390010, India",390010,73.19321273,22.2568535,Industrial & Manufacturing & Resources,Industrial & Resource Production,Molding supplier,Open,+91 265 263 8098,parmanand.in,4.8,31,,People typically spend 15 min to 1 hr here,Mar-25
ea2014f5a1be71d0b27c9dc65ec319d4,Rama Iron - N - Steels,Karnataka,Bengaluru,"# 48/3, Off, Hosur Rd, near TVS Godown, Bengaluru, Karnataka 560068, India",560068,77.64593172,12.89043222,Industrial & Manufacturing & Resources,Industrial & Resource Production,Iron and steel store,Open,+91 99457 53005,ramairon.in,4.9,69,,People typically spend 15 min to 1 hr here,Mar-25
fe64b7cf39fa4caaed7347e8f7d7e58b,S P Textile Processors Pvt Ltd,Tamil Nadu,Chithode,"S.F No 54/2B, Kumilam Parappu, Perumal Malai Kovil Road, near Aavin Diary, Chithode, Tamil Nadu 638102, India",638102,77.67105437,11.40531692,Industrial & Manufacturing & Resources,Wholesale & Distribution,Textile exporter,Open,+91 97900 97979,spmills.com,4.2,69,,People typically spend 20 min to 2 hr here,Mar-25
cfecd565380c4a758d7587f61c79d12b,BIMETAL BEARINGS LTD- Bearing Division,Tamil Nadu,Hosur,"Hosur - Krishnagiri Road, NH 7, Perandapalli, Hosur, Tamil Nadu 635125, India",635125,77.89138953,12.70975527,Industrial & Manufacturing & Resources,Industrial & Resource Production,Bearing supplier,Open,+91 4344 260 251,bimite.co.in,4,175,,People typically spend 15 min to 1 hr here,Mar-25
540a402dcc89be1a43d09525fbabc30a,HB Industries Unit II,Punjab,Jalandhar,"p o, Raowali, Jalandhar, Punjab 144009, India",144009,75.60227436,31.37650853,Industrial & Manufacturing & Resources,Wholesale & Distribution,Pipe supplier,Open,+91 98724 00048,hbgroup.in,4.1,35,,People typically spend 15 min to 2.5 hr here,Mar-25
c1edff7436fb009afff78bd79287f81b,RAM RO TECHNOLOGY,Tamil Nadu,Chennai,"Ambattur, No.11/40, Kavery St, near MUTHUMARI AMMAN TEMPLE, Athipet, Ambattur Industrial Estate, Chennai, Tamil Nadu 600058, India",600058,80.15460338,13.09262676,Industrial & Manufacturing & Resources,Utilities & Energy,Water treatment plant,Open,+91 89395 07755,ramrotechnology.org.in,4.6,50,,People typically spend 10-45 min here,Mar-25
06a0682344d62ccc71b0359d13656417,Alleima India Private Limited,Tamil Nadu,Hosur,"Plot No.49 & 49B, Sipcot Phase 1, Krisnagiri, Hosur, Tamil Nadu 635126, India",635126,77.81193511,12.75385471,Industrial & Manufacturing & Resources,Wholesale & Distribution,Industrial spares and products wholesaler,Open,+91 4344 403 515,kanthal.com,4,30,,People typically spend 15 min to 2 hr here,Mar-25
5bc9656acd2c964dc3de1ac81061222b,Bhumi Polymers Pvt. Ltd.,Gujarat,Veraval,"Plot No. 34,35 ,11/B, Survey No.236, Krishna Ind. Area, N.H.8B, Behind Hotel Pitrukrupa, City (Shapar), Ta- Kotda Sangani,, Veraval, Gujarat 360024, India",360024,70.80062262,22.16326222,Industrial & Manufacturing & Resources,Industrial & Resource Production,Polymer supplier,Open,+91 2827 253 693,bhumipolymers.com,4.4,84,,People typically spend 15 min to 1.5 hr here,Mar-25
687f33ba2393abc54fe396392e807dec,Aditya Enterprises paper cup machine,Uttar Pradesh,"Lucknow, Naubasta Kala","Naubasta Kala, Deva Rd, near Matiyari, Chinhat, Lucknow, Uttar Pradesh 226028, India",226028,81.0313088,26.91024443,Industrial & Manufacturing & Resources,Industrial & Resource Production,Machine shop,Open,+91 80 4603 3021,adityagroupofcompanies.com,4.5,35,,People typically spend 15 min to 1 hr here,Mar-25
be09f48c5d977eb0a04dac60953df534,Kozhikode City Police Employees Co-operative Society Ltd.,Kerala,Kozhikode,"Pavamani Rd, Palayam, Kozhikode, Kerala 673004, India",673004,75.78321717,11.25461872,Industrial & Manufacturing & Resources,Wholesale & Distribution,Police supply store,Open,+91 495 272 5421,kkdcitypecs.com,4.6,50,,People typically spend 15-45 min here,Mar-25
e7db961940df44f322979a4e2e2301d4,Cotton Park Clothings,Tamil Nadu,Tiruppur,"10/297D, ulageshwara nagar,Chennimalaipalayam, Ganapathipalayam Rd, Veerapandi, Tiruppur, Tamil Nadu 641605, India",641605,77.33837982,11.04718048,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 421 221 6923,cottonpark.in,4.3,65,,People typically spend 15 min to 1 hr here,Mar-25
848f06a17950ee6aa97172357b48d43d,"SRI KAMATCHI AMMA GARMENTS - COTTON INSKIRT,NIGHTIES MANUFACTURER",Tamil Nadu,Erode,"006A, SUKKIRAMANIYA VALASU ( NORTH PERIYASEMUR, 16th Main Rd, Erode, Tamil Nadu 638004, India",638004,77.71153516,11.35940854,Industrial & Manufacturing & Resources,Wholesale & Distribution,Clothing wholesaler,Open,+91 90258 68122,kamatchigarments.com,4.8,107,,People typically spend 15 min to 1 hr here,Mar-25
5deaca62b83f52543edf521edc23b973,ANAND FOOD AND DAIRY PRODUCTS,Gujarat,"Anand, Chikhodra","Chikhodra- Sarsa Road, Chikhodra, Anand, Gujarat 388320, India",388320,73.00587442,22.56138553,Industrial & Manufacturing & Resources,Wholesale & Distribution,Food products supplier,Open,+91 2692 268 370,anandfoodproduct.com,4.6,59,,People typically spend 15 min to 1.5 hr here,Mar-25
3a2aeef18f9d06b76ec11a8342c39fd0,Aquabreeze Air Cooler - Best Air Coolers Dealer Distributors Manufacturer & Online Cooler Seller In Pune,Maharashtra,Pimpri-Chinchwad,"129/2, near Sharayu Toyota, behind Mobile Tower, Ashok Nagar, Tathawade, Pimpri-Chinchwad, Maharashtra 411033, India",411033,73.74758294,18.62369683,Industrial & Manufacturing & Resources,Wholesale & Distribution,Water cooler supplier,Open,+91 87883 00156,nowandagain.in,4.6,148,,People typically spend 15-45 min here,Mar-25
1d746b51f29039108b84567d66e89a94,Falcon Pumps Private Limited,Gujarat,Rajkot,"Vavdi Industrial Area, Gondal Road, NH 27, Post:, Vavdi, Rajkot, Gujarat 360004, India",360004,70.79574576,22.23847037,Industrial & Manufacturing & Resources,Industrial & Resource Production,Water pump supplier,Open,+91 97277 00566,falconpumps.in,4.3,538,,People typically spend 15 min to 1 hr here,Mar-25
54c1ea7838354804dd1933406f30cc1c,KOLKATA INTERNATIONAL HAAT,West Bengal,Howrah,"Jaypee Haat, Biswaspara, Howrah, West Bengal 711302, India",711302,88.23762444,22.60582928,Industrial & Manufacturing & Resources,Wholesale & Distribution,Clothing wholesaler,Open,+91 96745 55555,jaypeehaat.com,3.7,40,,People typically spend 25 min to 2.5 hr here,Mar-25
d6fdf9de7e4b5c2b39c4d6fccb969885,J.N.Arora & Co. Pvt. Ltd.,Delhi,Delhi,"276, Patparganj Industrial Area, Patparganj, Delhi, 110092, India",110092,77.31321127,28.64350127,Industrial & Manufacturing & Resources,Wholesale & Distribution,Printing equipment and supplies,Open,+91 11 4323 2525,jnarora.in,4.4,113,,People typically spend 20 min to 2 hr here,Mar-25
083758e7ad8a509864015a35608018c5,Flying Trade (India) Pvt. Ltd,Punjab,Gopalpur Alias Bidh,"Gopalpur Alias Bidh, Punjab 144021, India",144021,75.52099219,31.3963851,Industrial & Manufacturing & Resources,Wholesale & Distribution,Agricultural product wholesaler,Open 24 hours,+91 88720 47006,ftgplc.in,4.6,16,,People typically spend 20 min to 2.5 hr here,Mar-25
3618d4186bcc5aa67fc5e6841fa55176,Visnukumar Traders Private Limited,Tamil Nadu,Chennai,"28A, Padur Main Road, Kuthambakam, Chennai, Tamil Nadu 600124, India",600124,80.03292416,13.04462826,Industrial & Manufacturing & Resources,Wholesale & Distribution,Food and beverage exporter,Open,+91 44 2681 0615,vktpl.com,4.7,43,,People typically spend 15 min to 2.5 hr here,Mar-25
c4bef7b6e433803d2bb5fe2158db513c,MG Auto Service Sindhanur,Karnataka,Sindhanur,"OPP SANTOOSH WEIGH BRIDGE opp: Santosh Weigh Bridge, Kushtagi Rd, Sindhanur, Karnataka 584128, India",584128,76.74100566,15.76660723,Industrial & Manufacturing & Resources,Agriculture & Forestry,Farm equipment repair service,Open,+91 94808 40121,claas.co.in,4.4,90,,People typically spend 10-45 min here,Mar-25
f39476334e953731e101a509f0425899,J C Hometex,Rajasthan,Jaipur,"G-164, B, Near, Chatrala Circle, Sitapura Industrial Area, Sitapura, Jaipur, Rajasthan 302022, India",302022,75.84049643,26.77598093,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 141 277 1739,jchometex.com,4.5,22,,People typically spend 25 min to 3 hr here,Mar-25
5dbb8ae8542bbb98bdbadae852dc336c,Khanuja Enterprises,Madhya Pradesh,Indore,"Gangotri Complex, 17, Opp. Dawa Bazar, Kibe Compound, Indore, Madhya Pradesh 452001, India",452001,75.87441734,22.71328731,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesaler,Open,+91 93000 76161,khanujaenterprises.com,3.8,23,,People typically spend 15-45 min here,Mar-25
a877ce7f818d763c82097acb0e796d8f,Soumya Foods Pvt Ltd ( Mushrooms & Cordyceps Militaris),Uttarakhand,Dehradun,"Mothrowala, Dehradun, Uttarakhand 248001, India",248001,78.03341782,30.26510962,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural production,Open,+91 74099 93860,keedajadihealth.com,4,252,,People typically spend 15 min to 1 hr here,Mar-25
87fa80f0a672df01f2139410acbb5f13,Haryana Seeds Development Corporation Limited,Haryana,Panchkula,"BEEJ BHAWAN, BAYS 3-6, Sector 2, Panchkula, Haryana 134102, India",134102,76.86271151,30.6997746,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural production,Open,+91 172 257 7755,haryanaseeds.org.in,3.9,108,,People typically spend 25 min to 2 hr here,Mar-25
ca84c5a2f01858b71e8db1e9f32580bc,Deepa Agencies,Kerala,"Kochi, Ernakulam","39/1384 Four Star Buildings Chittoor Road Valanjambalam, Ernakulam South, Kochi, Kerala 682016, India",682016,76.2886457,9.96573298,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electrical products wholesaler,Open,+91 484 237 5025,deepagroup.com,4.3,294,,People typically spend 20 min here,Mar-25
6bf6737d4094d74b3b63a5422de3b6f8,JEVINA PLACEMENT OIL & GAS TRAINING & PLACEMENT,Tamil Nadu,Kavalkinaru,"Railway gate, Near, Junction, Kavalkinaru, Tamil Nadu 627105, India",627105,77.57417095,8.27723453,Industrial & Manufacturing & Resources,Utilities & Energy,Oil and gas exploration service,Open,+91 78455 01108,jevinaplacement.com,4.9,310,,People typically spend 15 min here,Mar-25
eccdacce6ed24110e5160b2077de4b33,DME India Pvt Ltd (Factory) Shinoli,Maharashtra,"Shinoli Bk., Shinoli","RS No. 130 Shinoli Badruk, Chandgad, Maharashtra 416507, India",416507,74.38670376,15.87039337,Industrial & Manufacturing & Resources,Industrial & Resource Production,Molding supplier,Open,+91 2320 236 535,dme.net,2.6,12,,People typically spend 20 min to 1.5 hr here,Mar-25
d2ee7a8393441a3a3a118677f95e43d2,Hira moti Car Accessories,Maharashtra,Nashik,"Hiramoti Tower, opp. Fire Brigade, Shingada Talav, Renuka Nagar, Nashik, Maharashtra 422002, India",422002,73.78679118,19.99333635,Industrial & Manufacturing & Resources,Wholesale & Distribution,Auto body parts supplier,Open,+91 94231 51116,instagram.com,4,540,,People typically spend 15 min to 1 hr here,Mar-25
2817522d183686ffc523ea4f6bf1f293,KR Fuels - Auto LPG Station - Virudhunagar,Tamil Nadu,"Virudhunagar, Kooraikundu","Panchayat, SS Agencies SF No. 356/1C, Sivakasi Road Pavali, Virudhunagar, Tamil Nadu 626001, India",626001,77.94410492,9.58388353,Industrial & Manufacturing & Resources,Utilities & Energy,Fuel supplier,Open 24 hours,+91 95855 86667,krfuels.com,4.1,168,,People typically spend 15 min here,Mar-25
19d5714b318272b76f989420bf01e1cc,VP TOOLS INDIA PVT.,Maharashtra,"Area, Kagal","Plot No. B-51/52, Kagal 5 Star MIDC Industrial Area, Area, Kagal, Maharashtra 416203, India",416203,74.34561026,16.62945696,Industrial & Manufacturing & Resources,Wholesale & Distribution,Industrial equipment supplier,Open,+91 99229 50200,mail.vpindustries.co.in,4.9,13,,People typically spend 20 min to 2.5 hr here,Mar-25
f00eb89d34f63d69655ebd6fbfcc652d,Chemind Chemicals,Kerala,Palakkad,"Chemind Tower, Jn, Kallepully Rd, Ramanathapuram Gramam, Manali, Palakkad, Kerala 678001, India",678001,76.66931412,10.77820191,Industrial & Manufacturing & Resources,Wholesale & Distribution,Chemical wholesaler,Open,+91 98472 40888,chemindchemicals.in,4.1,7,,People typically spend 15 min here,Mar-25
3f3112586ae893af4b5d3b23abe3770a,Coventry Coil-o-Matic (Haryana) Ltd.,Haryana,"Sangwari, Salhawas","87 KM, Delhi – Jaipur Highway (NH-8), Salawas, Sangwari, Haryana 123401, India",123401,76.66750485,28.14719123,Industrial & Manufacturing & Resources,Industrial & Resource Production,Spring supplier,Open,+91 98127 13777,coilomatic.com,4,60,,People typically spend 15 min to 1.5 hr here,Mar-25
650bb42aa07fbc0be1086b6e0f5152fd,DELKOR,Karnataka,Bengaluru,"108D, 6th Main Rd, Peenya III Phase, Peenya, Bengaluru, Karnataka 560058, India",560058,77.52383362,13.02914759,Industrial & Manufacturing & Resources,Industrial & Resource Production,Mining equipment,Open,+91 80 4262 1000,takraf.com,4.3,84,,People typically spend 25 min to 2.5 hr here,Mar-25
47f7d4b70baa65622a3c4462189f29f4,vintage agro foods private limited,Tamil Nadu,Balajangamanhalli,"Balajangamanhalli, Tamil Nadu 636803, India",636803,78.09589866,12.09975035,Industrial & Manufacturing & Resources,Wholesale & Distribution,Produce wholesaler,Open,+91 90923 26194,vintagefoods.co,4.5,34,,People typically spend 20 min to 1.5 hr here,Mar-25
f65dd51ad7d4636913949c029ea6ccd8,Trutech Machinery,Gujarat,Kathwada,"In-line with GIDC, 14, Rd Number 8, opp. Maruti Weigh Bridge, Tribhuvan Industrial Estate, Odhav Industrial Estate, Odhav, Kathwada, Gujarat 382430, India",382430,72.6882129,23.03504469,Industrial & Manufacturing & Resources,Wholesale & Distribution,Industrial equipment supplier,Open,+91 90999 10666,trutechmachinery.com,4.9,14,,People typically spend 15 min to 1.5 hr here,Mar-25
eb25eaba794c6811c39066ce4a5df768,HYPRATEK FLUID POWER PVT. LTD.,Karnataka,Bengaluru,"Via Attibele, Survey 56, Bandapura Village Road Balagaranahalli, Bandapura Village Road, Bengaluru, Karnataka 562107, India",562107,77.73118932,12.78183177,Industrial & Manufacturing & Resources,Industrial & Resource Production,Hydraulic equipment supplier,Open,+91 80 2782 0348,hypratekisbest.com,3.4,12,,People typically spend 15 min to 2 hr here,Mar-25
fae6fbec1a5952c9eee884fea5d3a8ac,V R COATINGS PVT. LTD. (Works),Maharashtra,"Pune, Pimpri-Chinchwad","Plot No 136, PCNTDA, Sector Number 7, Bhosari, Pune, Pimpri-Chinchwad, Maharashtra 411026, India",411026,73.83465466,18.64407884,Industrial & Manufacturing & Resources,Wholesale & Distribution,Industrial equipment supplier,Open,+91 91686 61541,vrcoatings.com,4.7,78,,People typically spend 15 min to 1.5 hr here,Mar-25
f8fca62a7e8adccf2757df9a69ac840c,IndianOil,Andhra Pradesh,Kodur,"Ground Floor Payalkunta, B, Kodur, Andhra Pradesh 516228, India",516228,79.01560462,14.88669267,Industrial & Manufacturing & Resources,Utilities & Energy,Fuel supplier,Open 24 hours,+91 90522 93464,locator.iocl.com,3.5,13,,People typically spend 15 min here,Mar-25
945b6aa7007e3586454f5a77a02b3cf9,Mahaveer Electric Agencies,Tamil Nadu,Chennai,"20/143, 20/143, Periyamedu, Choolai, Chennai, Tamil Nadu 600012, India",600012,80.26927749,13.08851745,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electrical appliance wholesaler,Open,+91 98843 95004,mahaveermds.com,5,10,,People typically spend 25 min to 1 hr here,Mar-25
d9b83e1b83541edea9b7c561641f664e,Sygnio India,Delhi,Delhi,"H-36 DSIIDC, DSIIDC Industrial Area, Sector 1, Bawana, Delhi, 110039, India",110039,77.0440334,28.78576694,Industrial & Manufacturing & Resources,Industrial & Resource Production,Mold maker,Open,+91 96676 69400,sygnioin.com,4.8,19,,People typically spend 15 min to 1 hr here,Mar-25
6132286743e2ae933257381316f21c9a,Lubi Industries LLP,Chhattisgarh,"Raipur, Chandanidih","KEDIA BUSINESS PARK, PLOT NO. 5 NH-53, near MOHAN MARRIAGE HALL, Tatibandh, Raipur, Chhattisgarh 492099, India",492099,81.55740476,21.25789021,Industrial & Manufacturing & Resources,Industrial & Resource Production,Water pump supplier,Open,+91 63537 21698,lubipumps.com,4.9,119,,People typically spend 10-45 min here,Mar-25
9b7e06b69caa43094713a27795294245,SURENDRA COMPOSITES PVT LTD,Madhya Pradesh,Bhopal,"14,15 New, Phase-II, Industrial Area, Mandideep, Bhopal, Madhya Pradesh 462046, India",462046,77.56300331,23.07731431,Industrial & Manufacturing & Resources,Wholesale & Distribution,Electrical equipment supplier,Open,+91 755 426 0211,surendra.co.in,4.1,28,,People typically spend 25 min to 2 hr here,Mar-25
9c719f5f4338b9f4b9ac7195907bc07c,AMMA IRON AND STEEL,Karnataka,Ballari,"Kanekal Rd, Ibrahimpura, UHTC Ranithota, Ballari, Karnataka 583101, India",583101,76.92738751,15.12281478,Industrial & Manufacturing & Resources,Wholesale & Distribution,Wholesaler,Open,+91 70190 94089,seeglobal.in,3.8,4,,People typically spend 15 min to 1 hr here,Mar-25
00c7796fcfcd32f870a349b64c88662d,K.P.L Oil Mills (P) Ltd..,Kerala,Irinjalakuda,"Kodungallur - Shornur Highway, Irinjalakuda, Kerala 680121, India",680121,76.21616942,10.3387016,Industrial & Manufacturing & Resources,Wholesale & Distribution,Oil wholesaler,Open,+91 480 282 5222,kplindia.com,4.2,36,,People typically spend 10-45 min here,Mar-25
15a162be3aae763d4b6b8b5e402b0941,Focus Medi Sales Pvt. Ltd.,Karnataka,Bengaluru,"No:46/2, Block 7 , ARK Tech Park Road, Hosur Rd, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",560068,77.64058885,12.89258027,Industrial & Manufacturing & Resources,Wholesale & Distribution,Pharmaceutical products wholesaler,Open,+91 80 4080 6999,groupunnati.com,4.2,10,,People typically spend 20 min to 1.5 hr here,Mar-25
9e86b3295a85c67e81d6ee60f31b4a0e,Life Line's Tender Chicken - Kammanahalli,Karnataka,Bengaluru,"Kullappa Circle, 37, Nehru Road, PNS Layout, Kammanahalli, Bengaluru, Karnataka 560084, India",560084,77.63797354,13.01417328,Industrial & Manufacturing & Resources,Wholesale & Distribution,Poultry store,Open,+91 80 2542 2773,instagram.com,4.1,929,,People typically spend 15 min here,Mar-25
257670bfac73b57a7371b9a45f21d3dc,Modsonic Instruments Manufacturing Co (P) Ltd : Ultrasonic Flaw Detector Manufacturer,Gujarat,Ahmedabad,"Plot No. 33 Phase 3, GIDC Naroda Industrial Estate Naroda, near Ambika Weigh Bridge, Nana Chiloda, Ahmedabad, Gujarat 382330, India",382330,72.67229316,23.10257924,Industrial & Manufacturing & Resources,Wholesale & Distribution,Equipment supplier,Open,+91 79 4890 8054,modsonic.com,4.4,55,,People typically spend 15 min to 1.5 hr here,Mar-25
b6890b76be51550acde6c82378b0f062,Marudhar Marble and Granite,West Bengal,Kolkata,"1/1 mahendra roy lane, p s peninsula, Eastern Metropolitan Bypass Connector, Topsia, Kolkata, West Bengal 700046, India",700046,88.38059715,22.5401511,Industrial & Manufacturing & Resources,Wholesale & Distribution,Natural stone wholesaler,Open,+91 79 4252 8908,dealer.grohe.co.in,4.4,87,,People typically spend 25 min to 1.5 hr here,Mar-25
97f178d7c71ffdb656be07c12f4abeaa,Vinay Industries Ltd,Gujarat,Sukhpur,"Dhoraji Rd, Sukhpur, Gujarat 362001, India",362001,70.4600132,21.59641443,Industrial & Manufacturing & Resources,Agriculture & Forestry,Agricultural service,Open,+91 285 266 0944,vinaygroups.com,4.3,78,,People typically spend 15 min to 2 hr here,Mar-25
44dc11c3392c0392a70fddcdcaf0e02e,KR Fuels - Auto LPG Station - Dharmapuri,Tamil Nadu,"Naduhalli, A.Reddihalli","Sri Sivasakthi Agencies 89/2A, Part, Dharmapuri, Palacode Rd, K, Naduhalli, Tamil Nadu 636701, India",636701,78.15678691,12.15798457,Industrial & Manufacturing & Resources,Utilities & Energy,Fuel supplier,Open 24 hours,+91 95855 86667,krfuels.com,4,83,,People typically spend 15 min here,Mar-25
032867231c96ecb74267db4d029f9f4d,Achiever Apparels Private Limited,Haryana,Gurugram,"Plot 669, Pace City II, Sector 37, Gurugram, Haryana 122001, India",122001,76.99326534,28.43079479,Industrial & Manufacturing & Resources,Wholesale & Distribution,Garment exporter,Open,+91 124 481 6001,achieverapparels.com,4.5,41,,People typically spend 15 min to 2 hr here,Mar-25
